Rollensatz;Anwendungsrolle;Benutzer;Gruppe;Gültig von;Gültig bis
Experte;Dokumentenarchivadministrator_lesen;;KR_KV_AL;;
Experte;Anwendungsadministrator_lesen;;KR_KV_AL;;
Experte;Benutzeradministrator_lesen;;KR_KV_AL;;
Experte;Dokumentenadministrator _lesen;;KR_KV_AL;;
Experte;CRM_lesen;;KR_KV_AL;;
Experte;Umsatzstatistik;;KR_KV_AL;;
Standard;Verwaltung;;KR_KV_AL;;
Experte;Geraete_Bearbeitung;;KR_KV_AZUBI;;
Experte;Dezentrale_Anlagen_lesen;;KR_KV_AZUBI;;
Experte;Ratenvereinbarungen_lesen;;KR_KV_AZUBI;;
Experte;Mahnwesen_lesen;;KR_KV_AZUBI;;
Experte;Debitor_Offene_Posten_lesen;;KR_KV_AZUBI;;
Experte;Backoffice_Tarifkunden;;KR_KV_AZUBI;;
Experte;Abschlagsrechnungen;;KR_KV_AZUBI;;
Experte;Verbrauchsabrechnungsstorno;;KR_KV_AZUBI;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KV_AZUBI;;
Standard;Controlling Auftrag und Zähler;;KR_KV_AZUBI;;
Experte;Geraete_Bearbeitung;;KR_KV_SB1;;
Experte;Ratenvereinbarungen_lesen;;KR_KV_SB1;;
Experte;Debitor_Auszifferung_lesen;;KR_KV_SB1;;
Experte;Mahnwesen;;KR_KV_SB1;;
Experte;Debitor_Offene_Posten_lesen;;KR_KV_SB1;;
Standard;Beitragsmanagement_und_Kataster_Keyuser;;KR_KV_SB1;;
Experte;Grosskunden_und_Tarifkundenabrechnung_lesen;;KR_KV_SB1;;
Standard;Frontoffice_Tarifkunden_Keyuser;;KR_KV_SB1;;
Experte;Beschwerdemanagement_Keyuser;;KR_KV_SB1;;
Experte;Controlling_Dezentrale_Anlagen;;KR_KV_SB1;;
Experte;Auftrag_Buchungen_lesen;;KR_K_BL;;
Experte;Arbeitszeiterfassung_lesen;;KR_K_BL;;
Experte;Auftrag_Arbeit_lesen;;KR_K_BL;;
Experte;Auftrag_Artikel_Lager_lesen;;KR_K_BL;;
Experte;Auftrag_Belegwesen_lesen;;KR_K_BL;;
Experte;Auftrag_Informationen_lesen;;KR_K_BL;;
Experte;Auftrag_Maschinen_lesen;;KR_K_BL;;
Experte;Auftrag_Planung_lesen;;KR_K_BL;;
Experte;Auftrag_Verwaltung_lesen;;KR_K_BL;;
Experte;Instandhaltungsmanagement_lesen;;KR_K_BL;;
Experte;Inventur_lesen;;KR_K_BL;;
Experte;Strukturdefintionen_lesen;;KR_K_BL;;
Experte;Technische_Auftraege_lesen;;KR_K_BL;;
Experte;Technische_Messwerte_lesen;;KR_K_BL;;
Experte;Turnustausch_lesen;;KR_K_BL;;
Experte;Rechnungseingang_lesen;;KR_K_BL;;
Experte;Gebuehrenerfassung_lesen;;KR_K_BL;;
Experte;Aussetzung_Saeumnis_lesen;;KR_K_BL;;
Experte;Vertragskonten_lesen;;KR_K_BL;;
Experte;Sicherheitsleistung_lesen;;KR_K_BL;;
Experte;Debitor_Ausbuchungen_EWB_lesen;;KR_K_BL;;
Experte;Bankclearing_lesen;;KR_K_BL;;
Experte;Ratenvereinbarungen_lesen;;KR_K_BL;;
Experte;Kreditor_Auszifferung_lesen;;KR_K_BL;;
Experte;Debitor_Auszifferung_lesen;;KR_K_BL;;
Experte;Kreditor_Ausbuchungen_lesen;;KR_K_BL;;
Experte;Debitor_Zahlungslaeufe_lesen;;KR_K_BL;;
Experte;Kreditor_Zahlungslaeufe_lesen;;KR_K_BL;;
Experte;Mahnwesen_lesen;;KR_K_BL;;
Experte;Kreditor_Offene_Posten_lesen;;KR_K_BL;;
Experte;Debitor_Offene_Posten_lesen;;KR_K_BL;;
Experte;Beitragsmanagement_lesen;;KR_K_BL;;
Experte;Anlagenbuchhaltung_lesen;;KR_K_BL;;
Experte;Kostenrechnung_lesen;;KR_K_BL;;
Experte;Periodensaldenlaeufe_lesen;;KR_K_BL;;
Experte;Hauptbuch_Kasse_lesen;;KR_K_BL;;
Experte;Hauptbuch_Buchungsstammdaten_lesen;;KR_K_BL;;
Experte;Hauptbuch_Buchungserfassung_lesen;;KR_K_BL;;
Experte;Hauptbuch_Abrechnungszeitraeume_lesen;;KR_K_BL;;
Experte;Hauptbuch_Betriebsstruktur_lesen;;KR_K_BL;;
Experte;Hauptbuch_Sonderfunktionen_lesen;;KR_K_BL;;
Experte;Umsatzsteuervoranmeldung_lesen;;KR_K_BL;;
Experte;Buchhalterische_Schnittstellen_lesen;;KR_K_BL;;
Experte;Hauptbuch_Berichtswesen_lesen;;KR_K_BL;;
Experte;Grundstueckskataster _lesen;;KR_K_BL;;
Experte;Dokumentenarchivadministrator_lesen;;KR_K_BL;;
Experte;Anwendungsadministrator_lesen;;KR_K_BL;;
Experte;Benutzeradministrator_lesen;;KR_K_BL;;
Experte;Verwaltungsstruktur_Organisationsstruktur_lesen;;KR_K_BL;;
Experte;Dokumentenadministrator _lesen;;KR_K_BL;;
Experte;Frontoffice_lesen;;KR_K_BL;;
Experte;CRM_lesen;;KR_K_BL;;
Experte;Controlling_CRM;;KR_K_BL;;
Experte;Controlling_Kundendaten;;KR_K_BL;;
Experte;Controlling_Dienste;;KR_K_BL;;
Experte;Controlling_Basis;;KR_K_BL;;
Experte;Controlling_Hauptbuch;;KR_K_BL;;
Experte;Controlling_Kostenrechnung;;KR_K_BL;;
Experte;Controlling_Anlagenbuchhaltung;;KR_K_BL;;
Experte;Hauptbuch_Folgebuchungen_lesen;;KR_K_BL;;
Experte;Controlling_Debitoren;;KR_K_BL;;
Experte;Controlling_Kreditoren;;KR_K_BL;;
Experte;Controlling_Rechnungseingang;;KR_K_BL;;
Experte;Controlling_Beitragsmanagement;;KR_K_BL;;
Experte;Controlling_Dezentrale_Anlagen;;KR_K_BL;;
Experte;Controlling_Auftragsmanagement;;KR_K_BL;;
Kompakt;Dezentrale_Anlagen;;KR_kVASyAdmin;;
Kompakt;Vorgangsakte;;KR_kVASyAdmin;;
Kompakt;Technische_Auftraege;;KR_kVASyAdmin;;
Kompakt;Ablesung_Ablesesteuerung;;KR_kVASyAdmin;;
Kompakt;Geraetemanagement;;KR_kVASyAdmin;;
Kompakt;Instandhaltungsmanagement;;KR_kVASyAdmin;;
Kompakt;Auftragsmanagement;;KR_kVASyAdmin;;
Kompakt;Kreditor;;KR_kVASyAdmin;;
Kompakt;Debitor;;KR_kVASyAdmin;;
Kompakt;Finanzbuchhaltung;;KR_kVASyAdmin;;
Kompakt;Marktkommunikation;;KR_kVASyAdmin;;
Kompakt;Systemadministrator;;KR_kVASyAdmin;;
Kompakt;Verwaltung;;KR_kVASyAdmin;;
Kompakt;Sonderrollen;;KR_kVASyAdmin;;
Kompakt;BI_3;;KR_kVASyAdmin;;
Kompakt;BI_Sonderrollen_3;;KR_kVASyAdmin;;
Kompakt;Energiedatenmanagement;;KR_kVASyAdmin;;
Kompakt;CRM;;KR_kVASyAdmin;;
Kompakt;Servicemitarbeiter;;KR_kVASyAdmin;;
Kompakt;Verbrauchsabrechnung;;KR_kVASyAdmin;;
Kompakt;Einspeisung;;KR_kVASyAdmin;;
Kompakt;Administrator;;KR_kVASyAdmin;;
Kompakt;TripleD_User;;KR_kVASyAdmin;;
Kompakt;Energiedatenmanagement_lesen;;KR_kVASyAdmin;;
Kompakt;Zaehlpunktumzug_Keyuser;;KR_kVASyAdmin;;
Kompakt;Vertragsdatenschnittstellen_Export;;KR_kVASyAdmin;;
Kompakt;Frontoffice_Tarifkunden_Keyuser;;KR_kVASyAdmin;;
Kompakt;Vertriebskanalmanagement_Keyuser;;KR_kVASyAdmin;;
Kompakt;Technische_Dienstleistungen;;KR_kVASyAdmin;;
Experte;Gasinnenpruefung_Keyuser;hotline_SIV;;;
Standard;Gasinnenpruefung_Keyuser;hotline_SIV;;;
Experte;Automatische_Abwasserabgabe_Keyuser;hotline_SIV;;;
Standard;Automatische_Abwasserabgabe_Keyuser;hotline_SIV;;;
Experte;Dezentrale_Anlagen_Keyuser;hotline_SIV;;;
Standard;Dezentrale_Anlagen_Keyuser;hotline_SIV;;;
Experte;Instandhaltungsmanagement_Keyuser;hotline_SIV;;;
Standard;Instandhaltungsmanagement_Keyuser;hotline_SIV;;;
Experte;Vorgangsakte_Keyuser;hotline_SIV;;;
Standard;Vorgangsakte_Keyuser;hotline_SIV;;;
Experte;Technische_Auftraege_Keyuser;hotline_SIV;;;
Experte;Technische_Auftraege_User;hotline_SIV;;;
Standard;Technische_Auftraege_User;hotline_SIV;;;
Experte;Dezentrale_Anlagen_User;hotline_SIV;;;
Standard;Dezentrale_Anlagen_User;hotline_SIV;;;
Experte;Vorgangsakte_User;hotline_SIV;;;
Standard;Vorgangsakte_User;hotline_SIV;;;
Experte;Technische_Messwerte_Keyuser;hotline_SIV;;;
Experte;Tagwerke;hotline_SIV;;;
Experte;Einkaufsmanagement_Keyuser;hotline_SIV;;;
Standard;Einkaufsmanagement_Keyuser;hotline_SIV;;;
Experte;Belege_buchen_Keyuser;hotline_SIV;;;
Experte;Auftrag_Arbeit_Keyuser;hotline_SIV;;;
Standard;Auftrag_Arbeit_Keyuser;hotline_SIV;;;
Experte;Auftragstransfer_Keyuser;hotline_SIV;;;
Experte;Inventur;hotline_SIV;;;
Standard;Inventur;hotline_SIV;;;
Experte;Auftrag_Integration_IMS_Keyuser;hotline_SIV;;;
Standard;Auftrag_Integration_IMS_Keyuser;hotline_SIV;;;
Experte;Leergutverwaltung;hotline_SIV;;;
Experte;Geraete_Bearbeitung;hotline_SIV;;;
Standard;Geraete_Bearbeitung;hotline_SIV;;;
Experte;Tankabrechnung;hotline_SIV;;;
Experte;Auftrag_Verwaltung_Extern_Keyuser;hotline_SIV;;;
Standard;Auftrag_Verwaltung_Extern_Keyuser;hotline_SIV;;;
Experte;Ausschreibungen_Keyuser;hotline_SIV;;;
Standard;Ausschreibungen_Keyuser;hotline_SIV;;;
Experte;Auftrag_Planung_Keyuser;hotline_SIV;;;
Standard;Auftrag_Planung_Keyuser;hotline_SIV;;;
Experte;Arbeitszeiterfassung;hotline_SIV;;;
Standard;Arbeitszeiterfassung;hotline_SIV;;;
Experte;Auftrag_Belegwesen_Keyuser;hotline_SIV;;;
Experte;Auftrag_Buchungen_Keyuser;hotline_SIV;;;
Experte;Auftrag_Artikel_Lager_Keyuser;hotline_SIV;;;
Experte;Auftrag_Verwaltung_Keyuser;hotline_SIV;;;
Experte;Auftrag_Maschinen_Keyuser;hotline_SIV;;;
Experte;Strukturdefintionen_Keyuser;hotline_SIV;;;
Experte;Auftrag_Schnittstellen;hotline_SIV;;;
Experte;Auftrag_Informationen;hotline_SIV;;;
Experte;Turnustausch;hotline_SIV;;;
Experte;Eichung_Stichproben;hotline_SIV;;;
Experte;Geraete_Bewegungen_Keyuser;hotline_SIV;;;
Experte;Geraete_Strukturen_Keyuser;hotline_SIV;;;
Experte;Geraete_Stammdaten_Keyuser;hotline_SIV;;;
Kompakt;Dezentrale_Anlagen;hotline_SIV;;;
Kompakt;Vorgangsakte;hotline_SIV;;;
Kompakt;Technische_Auftraege;hotline_SIV;;;
Experte;Technische_Messwerte_User;hotline_SIV;;;
Standard;Ablesung_technische_und_kaufmaennische_Messwerte_Keyuser;hotline_SIV;;;
Kompakt;Ablesung_Ablesesteuerung;hotline_SIV;;;
Experte;Geraete_Bewegungen;hotline_SIV;;;
Standard;Geraete_Bewegungen_Eichung_Turnustausch_Keyuser;hotline_SIV;;;
Kompakt;Geraetemanagement;hotline_SIV;;;
Experte;Auftrag_Buchungen_lesen;hotline_SIV;;;
Experte;Auftrag_Verwaltung;hotline_SIV;;;
Experte;Auftrag_Maschinen;hotline_SIV;;;
Experte;Auftrag_Planung;hotline_SIV;;;
Standard;Auftrag_Planung;hotline_SIV;;;
Experte;Auftrag_Arbeit;hotline_SIV;;;
Experte;Auftrag_Artikel_Lager;hotline_SIV;;;
Experte;Auftrag_Belegwesen;hotline_SIV;;;
Experte;Instandhaltungsmanagement_User;hotline_SIV;;;
Standard;Instandhaltungsmanagement_User;hotline_SIV;;;
Kompakt;Instandhaltungsmanagement;hotline_SIV;;;
Standard;Ausschreibungen;hotline_SIV;;;
Standard;Auftrag_Arbeit_Schnittstellen;hotline_SIV;;;
Standard;Auftragsbearbeitung;hotline_SIV;;;
Standard;Belegbearbeitung;hotline_SIV;;;
Kompakt;Auftragsmanagement;hotline_SIV;;;
Standard;Auftrag_Sonstige;hotline_SIV;;;
Standard;Auftrag_Planung_Arbeit_Keyuser;hotline_SIV;;;
Standard;Auftrag_Planung_Arbeit;hotline_SIV;;;
Standard;Auftragsbearbeitung_Keyuser;hotline_SIV;;;
Standard;Belegbearbeitung_Keyuser;hotline_SIV;;;
Standard;Ablesung_technische_und_kaufmaennische_Messwerte;hotline_SIV;;;
Standard;Geraete_Bewegungen_Eichung_Turnustausch;hotline_SIV;;;
Standard;Geraete_Bearbeitung_Keyuser;hotline_SIV;;;
Experte;Schnellerfassung Arbeitszeiten;hotline_SIV;;;
Experte;Arbeitszeiterfassung_lesen;hotline_SIV;;;
Experte;Auftrag_Arbeit_lesen;hotline_SIV;;;
Experte;Auftrag_Artikel_Lager_lesen;hotline_SIV;;;
Experte;Auftrag_Belegwesen_lesen;hotline_SIV;;;
Experte;Auftrag_Buchungen;hotline_SIV;;;
Experte;Auftrag_Informationen_lesen;hotline_SIV;;;
Experte;Auftrag_Maschinen_lesen;hotline_SIV;;;
Experte;Auftrag_Planung_lesen;hotline_SIV;;;
Experte;Auftrag_Verwaltung_lesen;hotline_SIV;;;
Experte;Automatische_Abwasserabgabe_lesen;hotline_SIV;;;
Experte;Dezentrale_Anlagen_lesen;hotline_SIV;;;
Experte;Eichung_Stichproben_lesen;hotline_SIV;;;
Experte;Einkaufsmanagement_lesen;hotline_SIV;;;
Experte;Gasinnenpruefung_lesen;hotline_SIV;;;
Experte;Geraete_Bearbeitung_lesen;hotline_SIV;;;
Experte;Geraete_Bewegungen_lesen;hotline_SIV;;;
Experte;Geraete_Strukturen_lesen;hotline_SIV;;;
Experte;Instandhaltungsmanagement_lesen;hotline_SIV;;;
Experte;Inventur_lesen;hotline_SIV;;;
Experte;Leergutverwaltung_lesen;hotline_SIV;;;
Experte;Strukturdefintionen_lesen;hotline_SIV;;;
Experte;Tagwerke_lesen;hotline_SIV;;;
Experte;Tankabrechnung_lesen;hotline_SIV;;;
Experte;Technische_Auftraege_lesen;hotline_SIV;;;
Experte;Technische_Messwerte_lesen;hotline_SIV;;;
Experte;Turnustausch_lesen;hotline_SIV;;;
Experte;Vorgangsakte_lesen;hotline_SIV;;;
Experte;Geraete_Stammdaten_lesen;hotline_SIV;;;
Experte;Hausanschlussbuch;hotline_SIV;;;
Standard;Hausanschlussbuch;hotline_SIV;;;
Experte;Rechnungseingang_buchen;hotline_SIV;;;
Kompakt;Kreditor;hotline_SIV;;;
Standard;Kreditor_Rechnungseingang;hotline_SIV;;;
Standard;Kreditor_Rechnungseingang_Keyuser;hotline_SIV;;;
Experte;Rechnungseingang_lesen;hotline_SIV;;;
Experte;Rechnungseingang_Keyuser;hotline_SIV;;;
Experte;Rechnungseingang_erfassen;hotline_SIV;;;
Experte;Gebuehrenerfassung_lesen;hotline_SIV;;;
Experte;Gebuehrenerfassung_Keyuser;hotline_SIV;;;
Experte;Gebuehrenerfassung_buchen;hotline_SIV;;;
Experte;Gebuehrenerfassung_erfassen;hotline_SIV;;;
Experte;Aussetzung_Saeumnis_lesen;hotline_SIV;;;
Experte;Vertragskonten_Keyuser;hotline_SIV;;;
Experte;Vertragskonten;hotline_SIV;;;
Experte;Vertragskonten_lesen;hotline_SIV;;;
Experte;Sicherheitsleistung_Keyuser;hotline_SIV;;;
Experte;Sicherheitsleistung;hotline_SIV;;;
Experte;Sicherheitsleistung_lesen;hotline_SIV;;;
Experte;Aussetzung_Saeumnis_Keyuser;hotline_SIV;;;
Experte;Aussetzung_Saeumnis;hotline_SIV;;;
Experte;Debitor_Ausbuchungen_EWB_Keyuser;hotline_SIV;;;
Experte;Debitor_Ausbuchungen_EWB_erfassen;hotline_SIV;;;
Experte;Debitor_Ausbuchungen_EWB_buchen;hotline_SIV;;;
Experte;Debitor_Ausbuchungen_EWB_lesen;hotline_SIV;;;
Experte;Bankclearing_Keyuser;hotline_SIV;;;
Experte;Bankclearing;hotline_SIV;;;
Experte;Bankclearing_lesen;hotline_SIV;;;
Experte;Ratenvereinbarungen_lesen;hotline_SIV;;;
Experte;Ratenvereinbarungen_buchen;hotline_SIV;;;
Experte;Ratenvereinbarungen_Keyuser;hotline_SIV;;;
Experte;Ratenvereinbarungen_erfassen;hotline_SIV;;;
Experte;Sperrverwaltung_Keyuser;hotline_SIV;;;
Experte;Sperrverwaltung;hotline_SIV;;;
Experte;Sperrverwaltung_lesen;hotline_SIV;;;
Experte;Kreditor_Auszifferung_Keyuser;hotline_SIV;;;
Experte;Debitor_Auszifferung_Keyuser;hotline_SIV;;;
Experte;Kreditor_Auszifferung;hotline_SIV;;;
Experte;Debitor_Auszifferung;hotline_SIV;;;
Experte;Kreditor_Auszifferung_lesen;hotline_SIV;;;
Experte;Debitor_Auszifferung_lesen;hotline_SIV;;;
Experte;Kreditor_Ausbuchungen_Keyuser;hotline_SIV;;;
Experte;Kreditor_Ausbuchungen_buchen;hotline_SIV;;;
Experte;Kreditor_Ausbuchungen_erfassen;hotline_SIV;;;
Experte;Kreditor_Ausbuchungen_lesen;hotline_SIV;;;
Experte;Kreditor_Offene_Posten_Keyuser;hotline_SIV;;;
Experte;Debitor_Offene_Posten_Keyuser;hotline_SIV;;;
Experte;Debitor_Zahlungslaeufe_Keyuser;hotline_SIV;;;
Experte;Debitor_Zahlungslaeufe_erfassen;hotline_SIV;;;
Experte;Debitor_Zahlungslaeufe_buchen;hotline_SIV;;;
Experte;Debitor_Zahlungslaeufe_lesen;hotline_SIV;;;
Experte;Debitor_Externe_Zahlungsdienstleister_Keyuser;hotline_SIV;;;
Experte;Debitor_Externe_Zahlungsdienstleister;hotline_SIV;;;
Experte;Debitor_Externe_Zahlungsdienstleister_lesen;hotline_SIV;;;
Experte;Debitor_Kuendigungsmanagement_Keyuser;hotline_SIV;;;
Experte;Debitor_Kuendigungsmanagement;hotline_SIV;;;
Experte;Debitor_Kuendigungsmanagement_lesen;hotline_SIV;;;
Experte;Kassenautomat_Keyuser;hotline_SIV;;;
Experte;Kassenautomat;hotline_SIV;;;
Experte;Kassenautomat_lesen;hotline_SIV;;;
Experte;Soziallisten;hotline_SIV;;;
Experte;Kreditor_Zahlungslaeufe_Keyuser;hotline_SIV;;;
Experte;Kreditor_Zahlungslaeufe_buchen;hotline_SIV;;;
Experte;Kreditor_Zahlungslaeufe_erfassen;hotline_SIV;;;
Experte;Kreditor_Zahlungslaeufe_lesen;hotline_SIV;;;
Experte;Schnittstellen_gerichtliches_Mahnwesen_Keyuser;hotline_SIV;;;
Experte;Schnittstellen_gerichtliches_Mahnwesen;hotline_SIV;;;
Experte;Schnittstellen_gerichtliches_Mahnwesen_lesen;hotline_SIV;;;
Experte;Mahnwesen_Keyuser;hotline_SIV;;;
Experte;Mahnwesen;hotline_SIV;;;
Experte;Mahnwesen_lesen;hotline_SIV;;;
Experte;GMKW_Keyuser;hotline_SIV;;;
Experte;Kreditor_Offene_Posten_lesen;hotline_SIV;;;
Experte;Kreditor_Offene_Posten;hotline_SIV;;;
Experte;Debitor_Offene_Posten_lesen;hotline_SIV;;;
Experte;Debitor_Offene_Posten;hotline_SIV;;;
Experte;Beitragsmanagement_Keyuser;hotline_SIV;;;
Experte;Beitragsmanagement;hotline_SIV;;;
Experte;Beitragsmanagement_lesen;hotline_SIV;;;
Experte;GMKW_lesen;hotline_SIV;;;
Experte;GMKW;hotline_SIV;;;
Experte;Cashpoint_Keyuser;hotline_SIV;;;
Standard;Debitor_Offene_Posten_Management_Keyuser;hotline_SIV;;;
Standard;Debitor_Offene_Posten_Management;hotline_SIV;;;
Standard;Debitor_Forderungsmanagement_Keyuser;hotline_SIV;;;
Standard;Debitor_Forderungsmanagement;hotline_SIV;;;
Standard;Beitragsmanagement_und_Kataster_Keyuser;hotline_SIV;;;
Standard;Beitragsmanagement_und_Kataster;hotline_SIV;;;
Standard;Debitor_Zahlwesen_Keyuser;hotline_SIV;;;
Standard;Debitor_Zahlwesen;hotline_SIV;;;
Kompakt;Debitor;hotline_SIV;;;
Experte;Cashpoint_bearbeiten;hotline_SIV;;;
Experte;Provider_Keyuser;hotline_SIV;;;
Experte;Provider_lesen;hotline_SIV;;;
Experte;Anlagenbuchhaltung_Keyuser;hotline_SIV;;;
Standard;Anlagenbuchhaltung_Keyuser;hotline_SIV;;;
Experte;Anlagenbuchhaltung_lesen;hotline_SIV;;;
Experte;Anlagenbuchhaltung_erfassen;hotline_SIV;;;
Experte;Anlagenbuchhaltung_buchen;hotline_SIV;;;
Experte;Parallele_Bilanzierung;hotline_SIV;;;
Experte;Parallele_Bilanzierung_lesen;hotline_SIV;;;
Experte;Konzernabrechnung_lesen;hotline_SIV;;;
Experte;Konzernabrechnung;hotline_SIV;;;
Experte;Kostenrechnung_Keyuser;hotline_SIV;;;
Standard;Kostenrechnung_Keyuser;hotline_SIV;;;
Experte;Kostenrechnung_buchen;hotline_SIV;;;
Experte;Kostenrechnung_erfassen;hotline_SIV;;;
Experte;Kostenrechnung_lesen;hotline_SIV;;;
Experte;Periodensaldenlaeufe_Keyuser;hotline_SIV;;;
Experte;Periodensaldenlaeufe;hotline_SIV;;;
Experte;Periodensaldenlaeufe_lesen;hotline_SIV;;;
Experte;Konzern_und_Parallele_Bilanzierung_Zugriffe;hotline_SIV;;;
Experte;Forderungsuebergang_lesen;hotline_SIV;;;
Experte;Forderungsuebergang_erfassen;hotline_SIV;;;
Experte;Forderungsuebergang_buchen;hotline_SIV;;;
Experte;Forderungsuebergang_freigeben;hotline_SIV;;;
Experte;Parallele_Rechnungslegung_Keyuser;hotline_SIV;;;
Experte;Parallele_Rechnungslegung;hotline_SIV;;;
Experte;Parallele_Rechnungslegung_lesen;hotline_SIV;;;
Experte;Buchhalterische_Schnittstellen_Keyuser;hotline_SIV;;;
Experte;Buchhalterische_Schnittstellen;hotline_SIV;;;
Experte;Hauptbuch_Berichtswesen_Keyuser;hotline_SIV;;;
Experte;Hauptbuch_Berichtswesen_GDPDU_Pruefer;hotline_SIV;;;
Experte;Hauptbuch_Kasse_Keyuser;hotline_SIV;;;
Experte;Hauptbuch_Kasse;hotline_SIV;;;
Experte;Hauptbuch_Kasse_lesen;hotline_SIV;;;
Experte;Hauptbuch_Abrechnungszeitraeume_Keyuser;hotline_SIV;;;
Experte;Hauptbuch_Buchungsstammdaten_Keyuser;hotline_SIV;;;
Experte;Hauptbuch_Buchungserfassung_Keyuser;hotline_SIV;;;
Experte;Hauptbuch_Buchungsstammdaten_lesen;hotline_SIV;;;
Standard;Hauptbuch_Keyuser;hotline_SIV;;;
Standard;Hauptbuch;hotline_SIV;;;
Experte;Hauptbuch_Berichtswesen;hotline_SIV;;;
Kompakt;Finanzbuchhaltung;hotline_SIV;;;
Standard;Anlagenbuchhaltung;hotline_SIV;;;
Standard;Kostenrechnung;hotline_SIV;;;
Experte;Hauptbuch_Buchungserfassung_buchen;hotline_SIV;;;
Experte;Hauptbuch_Buchungserfassung_erfassen;hotline_SIV;;;
Experte;Hauptbuch_Buchungserfassung_lesen;hotline_SIV;;;
Experte;Hauptbuch_Abrechnungszeitraeume_lesen;hotline_SIV;;;
Experte;Hauptbuch_Betriebsstruktur_Keyuser;hotline_SIV;;;
Experte;Hauptbuch_Betriebsstruktur_lesen;hotline_SIV;;;
Experte;Umsatzsteuervoranmeldung_Keyuser;hotline_SIV;;;
Experte;Umsatzsteuervoranmeldung;hotline_SIV;;;
Experte;Hauptbuch_Sonderfunktionen_Keyuser;hotline_SIV;;;
Experte;Hauptbuch_Sonderfunktionen;hotline_SIV;;;
Experte;Hauptbuch_Sonderfunktionen_lesen;hotline_SIV;;;
Experte;Umsatzsteuervoranmeldung_lesen;hotline_SIV;;;
Experte;Buchhalterische_Schnittstellen_lesen;hotline_SIV;;;
Experte;Hauptbuch_Berichtswesen_lesen;hotline_SIV;;;
Experte;Marktkommunikation_Keyuser;hotline_SIV;;;
Standard;Marktkommunikation_Keyuser;hotline_SIV;;;
Experte;Debitor_NNM_Keyuser;hotline_SIV;;;
Standard;Debitor_NNM_Keyuser;hotline_SIV;;;
Experte;Kreditor_NNM_Keyuser;hotline_SIV;;;
Standard;Kreditor_NNM_Keyuser;hotline_SIV;;;
Experte;Debitor_NNM_lesen;hotline_SIV;;;
Experte;Kreditor_NNM_lesen;hotline_SIV;;;
Experte;Debitor_NNM_Netznutzungsavise;hotline_SIV;;;
Experte;Debitor_NNM_Zahlungsavise;hotline_SIV;;;
Experte;Kreditor_NNM_Netznutzungsavise;hotline_SIV;;;
Experte;Kreditor_NNM_Zahlungsavise;hotline_SIV;;;
Experte;Marktkommunikation_NB_ohne_Energiedaten;hotline_SIV;;;
Experte;Marktkommunikation_NB_ohne_Energiedaten_lesen;hotline_SIV;;;
Experte;Marktkommunikation_NB_Energiedaten;hotline_SIV;;;
Experte;Marktkommunikation_NB_Energiedaten_lesen;hotline_SIV;;;
Experte;Marktkommunikation_LF_ohne_Energiedaten;hotline_SIV;;;
Experte;Marktkommunikation_LF_ohne_Energiedaten_lesen;hotline_SIV;;;
Experte;Marktkommunikation_LF_Energiedaten;hotline_SIV;;;
Experte;Marktkommunikation_LF_Energiedaten_lesen;hotline_SIV;;;
Experte;Marktkommunikation_BKV;hotline_SIV;;;
Standard;Marktkommunikation_BKV;hotline_SIV;;;
Experte;Marktkommunikation_BKV_lesen;hotline_SIV;;;
Standard;Debitor_NNM;hotline_SIV;;;
Standard;Kreditor_NNM;hotline_SIV;;;
Standard;Marktkommunikation_LF;hotline_SIV;;;
Standard;Marktkommunikation_NB;hotline_SIV;;;
Kompakt;Marktkommunikation;hotline_SIV;;;
Experte;Marktkommunikation_MSB;hotline_SIV;;;
Standard;Marktkommunikation_MSB;hotline_SIV;;;
Experte;Marktkommunikation_MSB_lesen;hotline_SIV;;;
Experte;Kreditor_NNM_Abschluss_Netznutzungsavise;hotline_SIV;;;
Experte;Debitor_NNM_Abschluss_Zahlungsavise;hotline_SIV;;;
Experte;Controlling_Marktkommunikation;hotline_SIV;;;
Experte;Controlling_Debitor_NNM;hotline_SIV;;;
Experte;Controlling_Kreditor_NNM;hotline_SIV;;;
Experte;Dokumentenarchivadministrator;hotline_SIV;;;
Experte;Posteingang;hotline_SIV;;;
Experte;Systemadministrator;hotline_SIV;;;
Standard;Systemadministrator;hotline_SIV;;;
Kompakt;Systemadministrator;hotline_SIV;;;
Experte;Anwendungsadministrator;hotline_SIV;;;
Experte;Verwaltungsstruktur_Organisationsstruktur;hotline_SIV;;;
Experte;Benutzeradministrator;hotline_SIV;;;
Experte;Grundstueckskataster_Keyuser;hotline_SIV;;;
Experte;Grundstueckskataster;hotline_SIV;;;
Experte;Grundstueckskataster _lesen;hotline_SIV;;;
Kompakt;Verwaltung;hotline_SIV;;;
Standard;Sonderrollen;hotline_SIV;;;
Kompakt;Sonderrollen;hotline_SIV;;;
Experte;Posteingang_lesen;hotline_SIV;;;
Experte;Dokumentenarchivadministrator_lesen;hotline_SIV;;;
Experte;Anwendungsadministrator_lesen;hotline_SIV;;;
Experte;Benutzeradministrator_lesen;hotline_SIV;;;
Experte;Verwaltungsstruktur_Organisationsstruktur_lesen;hotline_SIV;;;
Experte;Dokumentenadministrator;hotline_SIV;;;
Experte;Dokumentenadministrator _lesen;hotline_SIV;;;
Experte;BI_Vertriebscontrolling;hotline_SIV;;;
